city,date,MPV,SUV,medium_car,med_large_car,small_car,micro_car,compact_car,EVER,PHEV,FUEL,EV,0-5w,5-10w,10-15w,15-20w,20-25w,25-30w,30-35w,35-40w,40-50w,50-100w,100-150w,150-300w,300-1000w,joint_type,self_owned_type,imported_type,joint_brand,state_owned_brand,international_brand,self_owned_brand,new_force_brand
巴彦淖尔,2022-10-01,18.0,396.0,14.0,0.0,0.0,0.0,154.0,0.0,271.0,120.0,191.0,0.0,18.0,408.0,59.0,70.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,415.0,0.0,104.0,0.0,81.0,397.0,0.0
巴彦淖尔,2022-11-01,20.0,372.0,20.0,0.0,0.0,0.0,115.0,0.0,127.0,166.0,234.0,0.0,20.0,345.0,65.0,67.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,310.0,0.0,130.0,0.0,107.0,290.0,0.0
巴彦淖尔,2022-12-01,25.0,439.0,12.0,0.0,0.0,0.0,187.0,0.0,370.0,143.0,150.0,0.0,25.0,502.0,60.0,48.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,203.0,460.0,0.0,150.0,0.0,78.0,435.0,0.0
巴彦淖尔,2023-01-01,23.0,458.0,25.0,0.0,0.0,0.0,145.0,0.0,350.0,177.0,124.0,0.0,23.0,410.0,112.0,93.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,235.0,416.0,0.0,143.0,0.0,115.0,393.0,0.0
巴彦淖尔,2023-02-01,37.0,345.0,20.0,0.0,0.0,0.0,195.0,0.0,196.0,150.0,251.0,0.0,37.0,364.0,96.0,94.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,230.0,367.0,0.0,178.0,0.0,89.0,330.0,0.0
巴彦淖尔,2023-03-01,40.0,384.0,3.0,0.0,0.0,0.0,180.0,0.0,311.0,149.0,147.0,0.0,40.0,440.0,89.0,33.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,402.0,0.0,168.0,0.0,77.0,362.0,0.0
巴彦淖尔,2023-04-01,32.0,545.0,7.0,0.0,0.0,0.0,151.0,0.0,208.0,207.0,320.0,0.0,32.0,458.0,120.0,103.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,269.0,466.0,0.0,141.0,0.0,160.0,434.0,0.0
巴彦淖尔,2023-05-01,26.0,348.0,6.0,0.0,0.0,0.0,158.0,0.0,198.0,124.0,216.0,0.0,26.0,396.0,48.0,51.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,383.0,0.0,121.0,0.0,60.0,357.0,0.0
巴彦淖尔,2023-06-01,21.0,381.0,29.0,0.0,0.0,0.0,250.0,0.0,387.0,175.0,119.0,0.0,21.0,510.0,74.0,48.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,280.0,401.0,0.0,207.0,0.0,94.0,380.0,0.0
巴彦淖尔,2023-07-01,11.0,448.0,2.0,0.0,0.0,0.0,165.0,0.0,98.0,218.0,310.0,0.0,11.0,420.0,76.0,86.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,262.0,364.0,0.0,126.0,0.0,147.0,353.0,0.0
巴彦淖尔,2023-08-01,30.0,488.0,14.0,0.0,0.0,0.0,192.0,0.0,369.0,185.0,170.0,0.0,30.0,477.0,106.0,73.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,249.0,475.0,0.0,172.0,0.0,107.0,445.0,0.0
巴彦淖尔,2023-09-01,22.0,410.0,40.0,0.0,0.0,0.0,162.0,0.0,267.0,182.0,185.0,0.0,22.0,403.0,87.0,92.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,414.0,0.0,160.0,0.0,82.0,392.0,0.0
巴彦淖尔,2023-10-01,27.0,313.0,18.0,0.0,0.0,0.0,164.0,0.0,131.0,169.0,222.0,0.0,27.0,334.0,81.0,51.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,328.0,0.0,132.0,0.0,89.0,301.0,0.0
巴彦淖尔,2023-11-01,27.0,465.0,22.0,0.0,0.0,0.0,80.0,0.0,201.0,107.0,286.0,0.0,27.0,410.0,70.0,75.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,424.0,0.0,137.0,0.0,60.0,397.0,0.0
巴彦淖尔,2023-12-01,23.0,328.0,13.0,0.0,0.0,0.0,175.0,0.0,114.0,155.0,270.0,0.0,23.0,356.0,57.0,67.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,214.0,325.0,0.0,148.0,0.0,89.0,302.0,0.0
巴彦淖尔,2024-01-01,10.0,466.0,39.0,0.0,0.0,0.0,228.0,0.0,320.0,240.0,183.0,0.0,10.0,516.0,102.0,114.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,443.0,0.0,183.0,0.0,127.0,433.0,0.0
巴彦淖尔,2024-02-01,24.0,376.0,36.0,0.0,0.0,0.0,203.0,0.0,187.0,242.0,210.0,0.0,24.0,410.0,75.0,100.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,294.0,345.0,0.0,175.0,0.0,143.0,321.0,0.0
巴彦淖尔,2024-03-01,6.0,487.0,40.0,0.0,0.0,0.0,241.0,0.0,328.0,248.0,198.0,0.0,6.0,506.0,104.0,119.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,317.0,457.0,0.0,170.0,0.0,153.0,451.0,0.0
巴彦淖尔,2024-04-01,11.0,386.0,23.0,0.0,0.0,0.0,96.0,0.0,257.0,156.0,103.0,0.0,11.0,341.0,65.0,80.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,191.0,325.0,0.0,87.0,0.0,115.0,314.0,0.0
巴彦淖尔,2024-05-01,12.0,457.0,30.0,0.0,0.0,0.0,193.0,0.0,234.0,172.0,286.0,0.0,12.0,515.0,52.0,93.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,263.0,429.0,0.0,175.0,0.0,100.0,417.0,0.0
巴彦淖尔,2024-06-01,39.0,465.0,18.0,0.0,0.0,0.0,191.0,0.0,401.0,168.0,144.0,0.0,39.0,489.0,86.0,77.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,265.0,448.0,0.0,173.0,0.0,131.0,409.0,0.0
巴彦淖尔,2024-07-01,20.0,424.0,1.0,0.0,0.0,0.0,163.0,0.0,48.0,127.0,433.0,0.0,20.0,481.0,28.0,53.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,416.0,0.0,124.0,0.0,88.0,396.0,0.0
巴彦淖尔,2024-08-01,39.0,458.0,35.0,0.0,0.0,0.0,155.0,0.0,290.0,185.0,212.0,0.0,39.0,434.0,100.0,77.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,268.0,419.0,0.0,184.0,0.0,123.0,380.0,0.0
巴彦淖尔,2024-09-01,9.0,488.0,15.0,0.0,0.0,0.0,228.0,0.0,273.0,208.0,259.0,0.0,9.0,492.0,123.0,79.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,297.0,443.0,0.0,193.0,0.0,113.0,434.0,0.0
赤峰,2022-06-01,174.0,1739.0,148.0,41.0,43.0,140.0,1567.0,0.0,733.0,2375.0,744.0,0.0,542.0,1795.0,574.0,547.0,57.0,97.0,78.0,121.0,41.0,0.0,0.0,0.0,2672.0,1155.0,25.0,2433.0,19.0,531.0,867.0,2.0
赤峰,2022-07-01,86.0,1020.0,112.0,38.0,44.0,36.0,705.0,17.0,513.0,1190.0,321.0,0.0,303.0,831.0,304.0,345.0,52.0,63.0,58.0,47.0,38.0,0.0,0.0,0.0,1449.0,574.0,18.0,1138.0,23.0,409.0,454.0,17.0
赤峰,2022-08-01,164.0,1459.0,178.0,22.0,37.0,144.0,1287.0,0.0,727.0,1985.0,579.0,0.0,490.0,1519.0,526.0,484.0,46.0,69.0,52.0,83.0,22.0,0.0,0.0,0.0,2261.0,1023.0,7.0,1993.0,5.0,565.0,711.0,17.0
赤峰,2022-09-01,154.0,1641.0,192.0,22.0,41.0,82.0,990.0,0.0,484.0,1813.0,825.0,0.0,352.0,1327.0,537.0,570.0,85.0,65.0,77.0,87.0,22.0,0.0,0.0,0.0,2228.0,890.0,4.0,1954.0,37.0,474.0,621.0,36.0
赤峰,2022-10-01,119.0,1610.0,156.0,17.0,35.0,138.0,901.0,0.0,950.0,1614.0,412.0,0.0,404.0,1246.0,486.0,515.0,22.0,71.0,128.0,87.0,17.0,0.0,0.0,0.0,1898.0,1043.0,35.0,1580.0,15.0,534.0,830.0,17.0
赤峰,2022-11-01,117.0,1789.0,177.0,39.0,52.0,104.0,1182.0,0.0,657.0,1966.0,837.0,0.0,441.0,1496.0,616.0,503.0,59.0,117.0,74.0,115.0,39.0,0.0,0.0,0.0,2392.0,1046.0,22.0,2072.0,17.0,496.0,859.0,16.0
赤峰,2022-12-01,177.0,1757.0,128.0,43.0,33.0,81.0,1159.0,34.0,802.0,1897.0,645.0,0.0,507.0,1337.0,619.0,567.0,50.0,88.0,103.0,64.0,43.0,0.0,0.0,0.0,2376.0,994.0,8.0,2045.0,26.0,557.0,694.0,56.0
赤峰,2023-01-01,114.0,1854.0,215.0,42.0,75.0,41.0,961.0,0.0,485.0,1859.0,958.0,0.0,406.0,1367.0,519.0,661.0,74.0,100.0,69.0,64.0,42.0,0.0,0.0,0.0,2372.0,926.0,4.0,1898.0,30.0,594.0,771.0,9.0
赤峰,2023-02-01,152.0,1657.0,121.0,36.0,36.0,102.0,1011.0,0.0,531.0,1760.0,824.0,0.0,390.0,1372.0,500.0,528.0,46.0,115.0,61.0,67.0,36.0,0.0,0.0,0.0,2175.0,918.0,22.0,1842.0,20.0,519.0,727.0,7.0
赤峰,2023-03-01,94.0,1853.0,122.0,34.0,28.0,117.0,814.0,0.0,696.0,1569.0,797.0,0.0,417.0,1162.0,565.0,526.0,89.0,89.0,78.0,102.0,34.0,0.0,0.0,0.0,2043.0,992.0,27.0,1666.0,27.0,556.0,776.0,37.0
赤峰,2023-04-01,165.0,1510.0,189.0,55.0,65.0,65.0,1441.0,0.0,975.0,2133.0,382.0,0.0,460.0,1605.0,534.0,481.0,79.0,61.0,79.0,136.0,55.0,0.0,0.0,0.0,2581.0,881.0,28.0,2187.0,1.0,609.0,657.0,36.0
赤峰,2023-05-01,146.0,1471.0,153.0,38.0,33.0,133.0,1126.0,0.0,554.0,1822.0,724.0,0.0,399.0,1410.0,430.0,419.0,61.0,88.0,102.0,153.0,38.0,0.0,0.0,0.0,2220.0,851.0,29.0,1849.0,36.0,608.0,601.0,6.0
赤峰,2023-06-01,151.0,1682.0,164.0,15.0,26.0,146.0,1512.0,0.0,931.0,2201.0,564.0,0.0,475.0,1809.0,526.0,568.0,80.0,89.0,67.0,67.0,15.0,0.0,0.0,0.0,2622.0,1057.0,17.0,2375.0,7.0,482.0,801.0,31.0
赤峰,2023-07-01,147.0,1572.0,95.0,64.0,56.0,65.0,1066.0,13.0,492.0,1963.0,597.0,0.0,411.0,1192.0,605.0,475.0,64.0,79.0,84.0,91.0,64.0,0.0,0.0,0.0,2296.0,762.0,7.0,1923.0,30.0,518.0,548.0,46.0
赤峰,2023-08-01,170.0,1504.0,143.0,10.0,59.0,109.0,533.0,0.0,490.0,1294.0,744.0,0.0,412.0,828.0,450.0,463.0,71.0,58.0,86.0,150.0,10.0,0.0,0.0,0.0,1666.0,827.0,35.0,1384.0,25.0,526.0,553.0,40.0
赤峰,2023-09-01,88.0,1556.0,180.0,24.0,49.0,108.0,1049.0,0.0,745.0,1739.0,570.0,0.0,414.0,1413.0,415.0,523.0,75.0,50.0,97.0,43.0,24.0,0.0,0.0,0.0,2144.0,885.0,25.0,1905.0,18.0,408.0,688.0,35.0
赤峰,2023-10-01,103.0,1730.0,128.0,58.0,39.0,147.0,1165.0,18.0,637.0,1884.0,831.0,0.0,401.0,1578.0,490.0,449.0,75.0,56.0,110.0,153.0,58.0,0.0,0.0,0.0,2407.0,927.0,36.0,2041.0,30.0,595.0,675.0,29.0
赤峰,2023-11-01,213.0,1761.0,126.0,41.0,40.0,64.0,1482.0,41.0,398.0,2312.0,976.0,0.0,469.0,1758.0,557.0,545.0,92.0,144.0,86.0,35.0,41.0,0.0,0.0,0.0,2689.0,1013.0,25.0,2341.0,20.0,567.0,725.0,74.0
赤峰,2023-12-01,168.0,1592.0,153.0,26.0,56.0,124.0,1127.0,32.0,1006.0,1787.0,421.0,0.0,442.0,1495.0,511.0,485.0,40.0,75.0,113.0,59.0,26.0,0.0,0.0,0.0,2212.0,1008.0,26.0,2009.0,38.0,464.0,690.0,45.0
赤峰,2024-01-01,128.0,1836.0,144.0,34.0,34.0,87.0,1649.0,33.0,789.0,2308.0,782.0,0.0,418.0,1939.0,730.0,450.0,94.0,136.0,50.0,61.0,34.0,0.0,0.0,0.0,2899.0,1011.0,2.0,2606.0,12.0,455.0,772.0,67.0
赤峰,2024-02-01,186.0,1726.0,123.0,37.0,27.0,59.0,1185.0,26.0,317.0,1952.0,1048.0,0.0,480.0,1457.0,553.0,505.0,69.0,117.0,39.0,86.0,37.0,0.0,0.0,0.0,2351.0,988.0,4.0,2019.0,9.0,535.0,729.0,51.0
赤峰,2024-03-01,243.0,1449.0,182.0,26.0,47.0,49.0,1438.0,47.0,552.0,2124.0,711.0,0.0,472.0,1575.0,441.0,430.0,109.0,156.0,122.0,103.0,26.0,0.0,0.0,0.0,2526.0,879.0,29.0,2180.0,35.0,563.0,608.0,48.0
赤峰,2024-04-01,193.0,1598.0,125.0,33.0,47.0,127.0,1279.0,56.0,845.0,1905.0,596.0,0.0,556.0,1547.0,534.0,392.0,74.0,81.0,61.0,97.0,60.0,0.0,0.0,0.0,2303.0,1075.0,24.0,2042.0,31.0,554.0,709.0,66.0
赤峰,2024-05-01,226.0,1573.0,178.0,35.0,33.0,70.0,1500.0,32.0,416.0,2200.0,967.0,0.0,406.0,1687.0,660.0,504.0,36.0,94.0,105.0,67.0,56.0,0.0,0.0,0.0,2581.0,1007.0,27.0,2258.0,33.0,550.0,739.0,35.0
赤峰,2024-06-01,184.0,1534.0,168.0,40.0,36.0,110.0,1009.0,56.0,667.0,1521.0,837.0,0.0,518.0,1216.0,407.0,478.0,79.0,105.0,117.0,103.0,58.0,0.0,0.0,0.0,2010.0,1042.0,29.0,1747.0,36.0,514.0,706.0,78.0
赤峰,2024-07-01,223.0,1826.0,170.0,59.0,40.0,91.0,1309.0,103.0,469.0,2136.0,1010.0,0.0,533.0,1593.0,600.0,427.0,108.0,63.0,120.0,173.0,101.0,0.0,0.0,0.0,2541.0,1137.0,40.0,2147.0,39.0,675.0,740.0,117.0
赤峰,2024-08-01,132.0,1625.0,157.0,36.0,57.0,106.0,970.0,42.0,772.0,1746.0,523.0,0.0,470.0,1229.0,515.0,412.0,101.0,86.0,80.0,131.0,59.0,0.0,0.0,0.0,2077.0,983.0,23.0,1707.0,17.0,591.0,693.0,75.0
赤峰,2024-09-01,148.0,1552.0,127.0,18.0,34.0,104.0,787.0,83.0,509.0,1313.0,865.0,0.0,406.0,1038.0,571.0,427.0,53.0,101.0,57.0,67.0,50.0,0.0,0.0,0.0,1815.0,950.0,5.0,1640.0,9.0,379.0,647.0,95.0
通辽,2022-06-01,28.0,954.0,215.0,19.0,78.0,0.0,901.0,0.0,283.0,1532.0,380.0,0.0,201.0,952.0,336.0,498.0,51.0,69.0,36.0,33.0,19.0,0.0,0.0,0.0,1867.0,319.0,9.0,1317.0,11.0,573.0,294.0,0.0
通辽,2022-07-01,62.0,745.0,140.0,14.0,47.0,0.0,580.0,0.0,214.0,1027.0,347.0,0.0,190.0,642.0,242.0,307.0,69.0,46.0,54.0,24.0,14.0,0.0,0.0,0.0,1235.0,342.0,11.0,849.0,14.0,425.0,300.0,0.0
通辽,2022-08-01,72.0,986.0,116.0,9.0,60.0,0.0,767.0,0.0,424.0,1395.0,191.0,0.0,217.0,762.0,283.0,442.0,85.0,79.0,84.0,49.0,9.0,0.0,0.0,0.0,1627.0,347.0,36.0,985.0,17.0,694.0,314.0,0.0
通辽,2022-09-01,92.0,1140.0,210.0,37.0,59.0,0.0,691.0,0.0,390.0,1550.0,289.0,0.0,280.0,800.0,360.0,389.0,68.0,156.0,102.0,37.0,37.0,0.0,0.0,0.0,1759.0,437.0,33.0,1127.0,1.0,688.0,413.0,0.0
通辽,2022-10-01,68.0,1017.0,244.0,27.0,57.0,0.0,859.0,0.0,418.0,1567.0,287.0,0.0,210.0,960.0,345.0,539.0,53.0,69.0,33.0,36.0,27.0,0.0,0.0,0.0,1837.0,411.0,24.0,1234.0,27.0,664.0,347.0,0.0
通辽,2022-11-01,72.0,1120.0,165.0,16.0,43.0,0.0,715.0,0.0,437.0,1455.0,239.0,0.0,205.0,787.0,416.0,360.0,81.0,147.0,75.0,44.0,16.0,0.0,0.0,0.0,1723.0,379.0,29.0,1123.0,23.0,639.0,346.0,0.0
通辽,2022-12-01,50.0,1121.0,129.0,29.0,71.0,0.0,805.0,0.0,313.0,1482.0,410.0,0.0,216.0,903.0,330.0,465.0,117.0,68.0,40.0,37.0,29.0,0.0,0.0,0.0,1756.0,433.0,16.0,1109.0,15.0,689.0,392.0,0.0
通辽,2023-01-01,63.0,1075.0,165.0,1.0,61.0,0.0,699.0,0.0,240.0,1368.0,456.0,0.0,260.0,758.0,342.0,418.0,105.0,66.0,71.0,43.0,1.0,0.0,0.0,0.0,1627.0,412.0,25.0,1145.0,11.0,515.0,393.0,0.0
通辽,2023-02-01,66.0,1158.0,127.0,11.0,24.0,0.0,765.0,0.0,395.0,1304.0,452.0,0.0,282.0,906.0,338.0,390.0,35.0,92.0,34.0,63.0,11.0,0.0,0.0,0.0,1620.0,530.0,1.0,1079.0,12.0,582.0,478.0,0.0
通辽,2023-03-01,40.0,1181.0,164.0,23.0,27.0,0.0,825.0,0.0,194.0,1463.0,603.0,0.0,261.0,863.0,365.0,445.0,66.0,157.0,34.0,46.0,23.0,0.0,0.0,0.0,1836.0,418.0,6.0,1152.0,34.0,712.0,362.0,0.0
通辽,2023-04-01,86.0,1083.0,259.0,34.0,85.0,0.0,750.0,0.0,616.0,1408.0,273.0,0.0,293.0,853.0,371.0,529.0,65.0,49.0,76.0,27.0,34.0,0.0,0.0,0.0,1810.0,472.0,15.0,1238.0,32.0,621.0,406.0,0.0
通辽,2023-05-01,74.0,1259.0,98.0,9.0,34.0,0.0,693.0,0.0,557.0,1392.0,218.0,0.0,170.0,830.0,546.0,265.0,38.0,175.0,72.0,62.0,9.0,0.0,0.0,0.0,1682.0,445.0,40.0,1177.0,25.0,573.0,392.0,0.0
通辽,2023-06-01,89.0,1076.0,170.0,1.0,86.0,0.0,637.0,0.0,590.0,1247.0,222.0,0.0,264.0,798.0,358.0,362.0,62.0,108.0,63.0,43.0,1.0,0.0,0.0,0.0,1575.0,454.0,30.0,1047.0,28.0,591.0,393.0,0.0
通辽,2023-07-01,69.0,1078.0,142.0,39.0,30.0,0.0,653.0,0.0,407.0,1260.0,344.0,0.0,282.0,716.0,292.0,400.0,52.0,84.0,70.0,76.0,39.0,0.0,0.0,0.0,1480.0,516.0,15.0,849.0,40.0,685.0,437.0,0.0
通辽,2023-08-01,70.0,1191.0,271.0,36.0,53.0,0.0,863.0,0.0,331.0,1699.0,454.0,0.0,252.0,870.0,395.0,542.0,87.0,156.0,88.0,58.0,36.0,0.0,0.0,0.0,2082.0,389.0,13.0,1335.0,31.0,778.0,340.0,0.0
通辽,2023-09-01,45.0,1245.0,171.0,4.0,52.0,0.0,795.0,0.0,283.0,1534.0,495.0,0.0,232.0,920.0,347.0,490.0,72.0,145.0,41.0,61.0,4.0,0.0,0.0,0.0,1865.0,440.0,7.0,1109.0,21.0,794.0,388.0,0.0
通辽,2023-10-01,80.0,922.0,166.0,2.0,81.0,0.0,769.0,0.0,493.0,1309.0,218.0,0.0,204.0,931.0,334.0,301.0,58.0,91.0,76.0,23.0,2.0,0.0,0.0,0.0,1513.0,475.0,32.0,1013.0,18.0,551.0,438.0,0.0
通辽,2023-11-01,38.0,1034.0,153.0,14.0,35.0,0.0,756.0,0.0,224.0,1397.0,409.0,0.0,257.0,710.0,320.0,444.0,68.0,127.0,60.0,30.0,14.0,0.0,0.0,0.0,1666.0,331.0,33.0,1011.0,17.0,689.0,313.0,0.0
通辽,2023-12-01,57.0,1149.0,135.0,20.0,61.0,0.0,832.0,0.0,467.0,1595.0,192.0,0.0,208.0,896.0,405.0,366.0,140.0,127.0,52.0,40.0,20.0,0.0,0.0,0.0,1825.0,406.0,23.0,1188.0,19.0,667.0,380.0,0.0
通辽,2024-01-01,64.0,965.0,172.0,21.0,36.0,0.0,683.0,15.0,377.0,1246.0,303.0,0.0,213.0,745.0,197.0,413.0,86.0,166.0,70.0,30.0,21.0,0.0,0.0,0.0,1486.0,420.0,35.0,905.0,32.0,628.0,361.0,15.0
通辽,2024-02-01,65.0,973.0,263.0,37.0,55.0,0.0,680.0,0.0,366.0,1300.0,407.0,0.0,242.0,843.0,339.0,411.0,66.0,64.0,40.0,31.0,37.0,0.0,0.0,0.0,1626.0,446.0,1.0,1133.0,13.0,521.0,406.0,0.0
通辽,2024-03-01,84.0,1072.0,253.0,31.0,66.0,0.0,689.0,15.0,565.0,1331.0,284.0,0.0,194.0,906.0,324.0,483.0,103.0,86.0,60.0,8.0,31.0,0.0,0.0,0.0,1596.0,562.0,37.0,1067.0,25.0,594.0,494.0,15.0
通辽,2024-04-01,100.0,1185.0,172.0,11.0,61.0,0.0,666.0,12.0,393.0,1424.0,366.0,0.0,312.0,743.0,243.0,524.0,123.0,92.0,90.0,57.0,11.0,0.0,0.0,0.0,1626.0,539.0,30.0,1007.0,36.0,683.0,457.0,12.0
通辽,2024-05-01,59.0,1078.0,190.0,27.0,55.0,0.0,801.0,0.0,352.0,1538.0,320.0,0.0,306.0,820.0,318.0,403.0,79.0,159.0,59.0,39.0,27.0,0.0,0.0,0.0,1765.0,430.0,15.0,1124.0,19.0,679.0,388.0,0.0
通辽,2024-06-01,62.0,1154.0,151.0,19.0,89.0,0.0,810.0,14.0,463.0,1515.0,293.0,0.0,256.0,901.0,349.0,515.0,98.0,61.0,58.0,28.0,19.0,0.0,0.0,0.0,1764.0,481.0,40.0,1117.0,29.0,697.0,428.0,14.0
通辽,2024-07-01,73.0,1105.0,186.0,23.0,29.0,0.0,696.0,0.0,401.0,1495.0,216.0,0.0,174.0,818.0,308.0,408.0,107.0,170.0,57.0,47.0,23.0,0.0,0.0,0.0,1701.0,395.0,16.0,1059.0,7.0,687.0,359.0,0.0
通辽,2024-08-01,52.0,1124.0,151.0,25.0,55.0,0.0,838.0,14.0,224.0,1622.0,385.0,0.0,240.0,891.0,409.0,338.0,105.0,177.0,42.0,4.0,39.0,0.0,0.0,0.0,1862.0,382.0,1.0,1170.0,5.0,717.0,339.0,14.0
通辽,2024-09-01,111.0,902.0,184.0,16.0,36.0,0.0,650.0,35.0,113.0,1188.0,563.0,0.0,276.0,641.0,308.0,378.0,64.0,65.0,92.0,44.0,31.0,0.0,0.0,0.0,1421.0,445.0,33.0,1015.0,22.0,479.0,348.0,35.0
鄂尔多斯,2022-06-01,263.0,2721.0,158.0,242.0,67.0,40.0,1206.0,141.0,1306.0,1665.0,1585.0,0.0,722.0,1552.0,711.0,506.0,444.0,356.0,181.0,101.0,124.0,0.0,0.0,0.0,2654.0,2014.0,29.0,1617.0,239.0,1131.0,1480.0,230.0
鄂尔多斯,2022-07-01,182.0,1766.0,164.0,122.0,38.0,19.0,727.0,78.0,1031.0,1078.0,831.0,0.0,340.0,1018.0,475.0,463.0,265.0,169.0,173.0,66.0,49.0,0.0,0.0,0.0,1709.0,1291.0,18.0,1117.0,156.0,653.0,1014.0,78.0
鄂尔多斯,2022-08-01,303.0,2877.0,189.0,146.0,55.0,1.0,1162.0,138.0,1460.0,1541.0,1594.0,0.0,549.0,1331.0,863.0,653.0,599.0,299.0,351.0,49.0,39.0,0.0,0.0,0.0,2764.0,1940.0,29.0,1960.0,180.0,845.0,1488.0,260.0
鄂尔多斯,2022-09-01,258.0,3033.0,151.0,303.0,44.0,32.0,1015.0,142.0,1776.0,1485.0,1433.0,0.0,573.0,1497.0,805.0,603.0,562.0,268.0,320.0,84.0,124.0,0.0,0.0,0.0,2588.0,2209.0,39.0,1784.0,246.0,885.0,1631.0,290.0
鄂尔多斯,2022-10-01,273.0,2602.0,175.0,235.0,47.0,2.0,1091.0,85.0,1496.0,1564.0,1280.0,0.0,547.0,1246.0,772.0,563.0,536.0,329.0,317.0,36.0,79.0,0.0,0.0,0.0,2505.0,1893.0,27.0,1621.0,245.0,927.0,1469.0,163.0
鄂尔多斯,2022-11-01,336.0,3031.0,222.0,302.0,57.0,25.0,972.0,189.0,1285.0,1805.0,1666.0,0.0,443.0,1526.0,888.0,642.0,559.0,325.0,292.0,121.0,149.0,0.0,0.0,0.0,2590.0,2335.0,20.0,1615.0,263.0,1036.0,1748.0,283.0
鄂尔多斯,2022-12-01,263.0,2816.0,210.0,218.0,20.0,27.0,988.0,305.0,1519.0,1577.0,1141.0,0.0,444.0,1297.0,779.0,550.0,460.0,378.0,458.0,114.0,62.0,0.0,0.0,0.0,2296.0,2223.0,23.0,1556.0,153.0,823.0,1613.0,397.0
鄂尔多斯,2023-01-01,281.0,2387.0,110.0,234.0,34.0,12.0,1121.0,155.0,1811.0,1404.0,809.0,0.0,560.0,1128.0,750.0,615.0,418.0,190.0,274.0,104.0,140.0,0.0,0.0,0.0,2450.0,1706.0,23.0,1551.0,288.0,959.0,1195.0,186.0
鄂尔多斯,2023-02-01,232.0,2736.0,210.0,221.0,20.0,2.0,1033.0,178.0,1668.0,1594.0,1014.0,0.0,422.0,1574.0,617.0,600.0,374.0,382.0,315.0,96.0,74.0,0.0,0.0,0.0,2614.0,1825.0,15.0,1819.0,174.0,837.0,1403.0,221.0
鄂尔多斯,2023-03-01,249.0,2852.0,175.0,155.0,53.0,12.0,1144.0,130.0,1723.0,1568.0,1219.0,0.0,511.0,1580.0,769.0,592.0,433.0,237.0,340.0,84.0,94.0,0.0,0.0,0.0,2538.0,2085.0,17.0,1773.0,281.0,826.0,1516.0,244.0
鄂尔多斯,2023-04-01,230.0,2877.0,242.0,261.0,15.0,5.0,1174.0,214.0,1106.0,1657.0,1827.0,0.0,584.0,1418.0,702.0,631.0,493.0,323.0,425.0,106.0,122.0,0.0,0.0,0.0,2849.0,1954.0,1.0,1949.0,184.0,924.0,1447.0,300.0
鄂尔多斯,2023-05-01,339.0,3021.0,191.0,117.0,52.0,20.0,975.0,345.0,1060.0,1613.0,1697.0,0.0,403.0,1470.0,785.0,516.0,562.0,433.0,369.0,138.0,39.0,0.0,0.0,0.0,2566.0,2132.0,17.0,1669.0,344.0,940.0,1324.0,438.0
鄂尔多斯,2023-06-01,252.0,3129.0,195.0,237.0,21.0,10.0,971.0,357.0,1309.0,1793.0,1356.0,0.0,543.0,1359.0,1003.0,488.0,394.0,401.0,373.0,126.0,128.0,0.0,0.0,0.0,2655.0,2156.0,4.0,1721.0,223.0,961.0,1492.0,418.0
鄂尔多斯,2023-07-01,329.0,3179.0,167.0,210.0,22.0,1.0,919.0,433.0,1309.0,1524.0,1561.0,0.0,539.0,1355.0,911.0,496.0,468.0,370.0,458.0,146.0,84.0,0.0,0.0,0.0,2570.0,2243.0,14.0,1738.0,268.0,884.0,1463.0,474.0
