city,date,MPV,SUV,medium_car,med_large_car,large_car,small_car,micro_car,compact_car,roadster,EVER,PHEV,FUEL,EV,0-5w,5-10w,10-15w,15-20w,20-25w,25-30w,30-35w,35-40w,40-50w,50-100w,100-150w,150-300w,300-1000w,joint_type,self_owned_type,imported_type,joint_brand,state_owned_brand,international_brand,self_owned_brand,new_force_brand
天津,2023-11-01,3402.0,19016.0,5835.0,2227.0,210.0,1431.0,1294.0,11613.0,47.0,2030.0,9437.0,20002.0,13606.0,59.0,3992.0,11650.0,6353.0,8591.0,3078.0,2801.0,3031.0,2281.0,1921.0,779.0,469.0,70.0,25346.0,16641.0,3088.0,17769.0,1884.0,11484.0,9203.0,4735.0
天津,2023-12-01,3212.0,19556.0,6221.0,2135.0,150.0,1078.0,1875.0,11250.0,52.0,1916.0,8097.0,19459.0,16057.0,32.0,4080.0,12208.0,7055.0,7408.0,2904.0,2964.0,3459.0,2366.0,1815.0,719.0,484.0,35.0,25531.0,17217.0,2781.0,17137.0,1719.0,11956.0,9515.0,5202.0
天津,2024-01-01,3098.0,18600.0,6760.0,2284.0,321.0,1323.0,2092.0,11146.0,13.0,1730.0,11669.0,19438.0,12800.0,42.0,4889.0,12118.0,6808.0,8098.0,2659.0,2454.0,3650.0,2077.0,1484.0,721.0,576.0,61.0,24819.0,18112.0,2706.0,16897.0,2111.0,11638.0,9916.0,5075.0
天津,2024-02-01,3136.0,18594.0,6219.0,2278.0,143.0,1467.0,1582.0,11081.0,61.0,1076.0,9937.0,20390.0,13158.0,44.0,4179.0,11515.0,7062.0,8444.0,2800.0,2683.0,3009.0,2261.0,1649.0,416.0,481.0,18.0,26736.0,15775.0,2050.0,18158.0,1909.0,11682.0,8778.0,4034.0
天津,2024-03-01,3089.0,19407.0,5889.0,2256.0,261.0,1636.0,1752.0,10744.0,13.0,1775.0,9163.0,19637.0,14472.0,49.0,4526.0,11863.0,7109.0,7723.0,3139.0,2556.0,2649.0,2201.0,2080.0,641.0,508.0,3.0,25057.0,17089.0,2901.0,16867.0,1653.0,12041.0,9651.0,4835.0
天津,2024-04-01,3000.0,18185.0,5470.0,2429.0,128.0,1484.0,1878.0,11797.0,9.0,1577.0,13308.0,19020.0,10475.0,54.0,4692.0,11589.0,7578.0,7475.0,2014.0,2737.0,2698.0,2355.0,2100.0,597.0,456.0,35.0,24582.0,17186.0,2612.0,16486.0,2004.0,11702.0,9883.0,4305.0
天津,2024-05-01,3099.0,18046.0,6249.0,2334.0,237.0,859.0,1080.0,11112.0,44.0,1733.0,10527.0,19450.0,11350.0,37.0,3539.0,11909.0,6110.0,8496.0,2333.0,2742.0,2707.0,2202.0,1925.0,510.0,490.0,60.0,25295.0,15327.0,2438.0,16581.0,1929.0,12040.0,8548.0,3962.0
天津,2024-06-01,3773.0,19166.0,5437.0,2481.0,198.0,1226.0,2003.0,11015.0,61.0,2640.0,10229.0,19102.0,13389.0,45.0,4529.0,11256.0,6925.0,8041.0,3402.0,2808.0,3022.0,2341.0,1780.0,751.0,449.0,11.0,24909.0,17679.0,2772.0,17067.0,1740.0,11916.0,9575.0,5062.0
天津,2024-07-01,3013.0,20029.0,6149.0,2024.0,160.0,1402.0,1906.0,10788.0,25.0,2370.0,9442.0,19373.0,14311.0,58.0,4656.0,12151.0,7670.0,7492.0,3279.0,2189.0,3007.0,2013.0,1935.0,495.0,517.0,34.0,25345.0,17763.0,2388.0,17831.0,1782.0,11125.0,9461.0,5297.0
天津,2024-08-01,3447.0,19575.0,6628.0,2196.0,156.0,1324.0,1641.0,10622.0,75.0,2024.0,9584.0,20356.0,13700.0,39.0,3822.0,12410.0,7212.0,8411.0,2996.0,2041.0,3410.0,2321.0,1846.0,623.0,510.0,23.0,26251.0,16551.0,2862.0,17687.0,2130.0,12216.0,8962.0,4669.0
天津,2024-09-01,3147.0,19425.0,5746.0,2255.0,222.0,1399.0,2053.0,12064.0,43.0,2325.0,9957.0,20165.0,13907.0,38.0,4743.0,12554.0,7413.0,8481.0,2652.0,2663.0,2892.0,2057.0,1878.0,497.0,451.0,35.0,25977.0,17885.0,2492.0,17640.0,2100.0,11769.0,9529.0,5316.0
