city,date,MPV,SUV,medium_car,med_large_car,large_car,small_car,micro_car,compact_car,roadster,EVER,PHEV,FUEL,EV,0-5w,5-10w,10-15w,15-20w,20-25w,25-30w,30-35w,35-40w,40-50w,50-100w,100-150w,150-300w,300-1000w,joint_type,self_owned_type,imported_type,joint_brand,state_owned_brand,international_brand,self_owned_brand,new_force_brand
北京,2023-11-01,5939.0,39895.0,10821.0,6042.0,1029.0,1454.0,363.0,13275.0,179.0,2547.0,20262.0,36116.0,20072.0,0.0,2598.0,12451.0,15089.0,13652.0,6545.0,6553.0,7453.0,6698.0,5781.0,1243.0,899.0,35.0,44012.0,28136.0,6849.0,26934.0,4467.0,24415.0,14799.0,8382.0
北京,2023-12-01,6018.0,39328.0,10700.0,6480.0,805.0,1696.0,259.0,13209.0,127.0,3079.0,14899.0,35978.0,24666.0,0.0,2746.0,11918.0,13787.0,13934.0,7228.0,6850.0,7521.0,7689.0,4807.0,1219.0,894.0,29.0,45115.0,27833.0,5674.0,26709.0,5002.0,24214.0,14062.0,8635.0
北京,2024-01-01,6439.0,40909.0,10422.0,6170.0,689.0,1598.0,265.0,12489.0,148.0,2565.0,18715.0,37172.0,20677.0,0.0,2105.0,11735.0,13904.0,14640.0,7113.0,7115.0,7141.0,7465.0,5947.0,994.0,913.0,57.0,44810.0,27523.0,6796.0,26032.0,4780.0,25373.0,13966.0,8978.0
北京,2024-02-01,5349.0,38383.0,10567.0,5821.0,919.0,1521.0,265.0,13055.0,150.0,1876.0,16701.0,34137.0,23316.0,0.0,1951.0,12016.0,15000.0,13551.0,7362.0,7168.0,5086.0,6478.0,5246.0,1014.0,1058.0,100.0,42232.0,27393.0,6405.0,25730.0,4319.0,22907.0,14252.0,8822.0
北京,2024-03-01,4964.0,38442.0,10661.0,6227.0,944.0,1216.0,361.0,13913.0,269.0,2843.0,13078.0,34471.0,26605.0,0.0,2168.0,11262.0,14494.0,13061.0,8561.0,6859.0,5895.0,6980.0,5494.0,1188.0,950.0,85.0,42399.0,27672.0,6926.0,24932.0,4562.0,24608.0,13198.0,9697.0
北京,2024-04-01,5137.0,40610.0,11477.0,5279.0,1065.0,1306.0,215.0,12151.0,142.0,2443.0,17007.0,36046.0,21886.0,0.0,2009.0,12538.0,13488.0,13841.0,7833.0,6308.0,6499.0,6886.0,5773.0,879.0,1222.0,106.0,43281.0,27326.0,6775.0,25229.0,4527.0,24724.0,14868.0,8034.0
北京,2024-05-01,5466.0,38780.0,10739.0,6793.0,803.0,1252.0,393.0,12977.0,168.0,2897.0,18546.0,34360.0,21568.0,0.0,2303.0,11627.0,14968.0,12878.0,8185.0,5379.0,6912.0,6961.0,6103.0,1106.0,899.0,50.0,42615.0,28592.0,6164.0,25723.0,4971.0,23216.0,14386.0,9075.0
北京,2024-06-01,5109.0,40309.0,11056.0,5796.0,909.0,1496.0,388.0,13176.0,138.0,4263.0,18245.0,37045.0,18824.0,0.0,2251.0,11375.0,14955.0,13167.0,8674.0,6635.0,6321.0,6653.0,6194.0,911.0,1183.0,58.0,43992.0,27473.0,6912.0,25240.0,4511.0,25626.0,13505.0,9495.0
北京,2024-07-01,5360.0,41046.0,10697.0,5911.0,597.0,1642.0,321.0,13090.0,121.0,4732.0,14358.0,35388.0,24307.0,0.0,2686.0,12780.0,14745.0,13617.0,8333.0,5936.0,6077.0,6356.0,6324.0,835.0,1063.0,33.0,43032.0,29756.0,5997.0,24805.0,5297.0,24502.0,13859.0,10322.0
北京,2024-08-01,5901.0,41204.0,10737.0,6645.0,807.0,1478.0,345.0,13129.0,178.0,3964.0,18158.0,36508.0,21794.0,0.0,2422.0,12224.0,14651.0,14117.0,8307.0,6948.0,5946.0,6554.0,7076.0,1076.0,1046.0,57.0,43519.0,29598.0,7307.0,25266.0,5070.0,25898.0,14763.0,9427.0
北京,2024-09-01,5771.0,42642.0,11203.0,6074.0,974.0,1411.0,290.0,12633.0,162.0,4437.0,16550.0,37081.0,23092.0,0.0,2375.0,11223.0,15089.0,14147.0,8277.0,7802.0,6564.0,6792.0,6483.0,1081.0,1265.0,62.0,44991.0,29414.0,6755.0,26012.0,4583.0,25897.0,14378.0,10290.0
